iter	Passed	Remaining
35302	856208	356448
35303	856238	356426
35304	856253	356398
35305	856268	356370
35306	856284	356342
35307	856300	356314
35308	856315	356286
35309	856350	356267
35310	856397	356252
35311	856455	356242
35312	856471	356214
35313	856486	356186
35314	856502	356158
35315	856519	356131
35316	856535	356103
35317	856553	356076
35318	856569	356048
35319	856585	356021
35320	856631	356006
35321	856646	355978
35322	856663	355950
35323	856679	355922
35324	856710	355901
35325	856725	355873
35326	856739	355845
35327	856754	355817
35328	856769	355788
35329	856785	355761
35330	856800	355733
35331	856833	355712
35332	856848	355684
35333	856864	355656
35334	856880	355628
35335	856895	355601
35336	856911	355573
35337	856928	355545
35338	856943	355517
35339	856959	355490
35340	856993	355470
35341	857010	355442
35342	857033	355418
35343	857049	355390
35344	857088	355372
35345	857103	355344
35346	857119	355316
35347	857136	355289
35348	857153	355262
35349	857169	355234
35350	857184	355206
35351	857199	355178
35352	857226	355155
35353	857242	355127
35354	857260	355100
35355	857276	355072
35356	857292	355045
35357	857320	355022
35358	857383	355014
35359	857399	354986
35360	857414	354958
35361	857445	354937
35362	857460	354909
35363	857476	354881
35364	857492	354853
35365	857508	354826
35366	857534	354802
35367	857549	354774
35368	857565	354746
35369	857581	354719
35370	857625	354702
35371	857641	354675
35372	857668	354652
35373	857684	354624
35374	857700	354596
35375	857726	354573
35376	857742	354545
35377	857759	354518
35378	857774	354490
35379	857821	354475
35380	857838	354448
35381	857853	354420
35382	857868	354392
35383	857884	354364
35384	857900	354337
35385	857917	354309
35386	857946	354287
35387	857962	354260
35388	857978	354232
35389	857994	354204
35390	858009	354176
35391	858025	354149
35392	858059	354128
35393	858104	354112
35394	858119	354085
35395	858135	354057
35396	858153	354030
35397	858168	354002
35398	858184	353974
35399	858199	353946
35400	858215	353919
35401	858245	353897
35402	858262	353869
35403	858277	353841
35404	858292	353813
35405	858316	353789
35406	858332	353761
35407	858355	353736
35408	858370	353709
35409	858386	353681
35410	858401	353653
35411	858419	353626
35412	858436	353599
35413	858451	353571
35414	858466	353543
35415	858482	353515
35416	858523	353498
35417	858549	353474
35418	858569	353448
35419	858584	353420
35420	858600	353392
35421	858628	353370
35422	858644	353342
35423	858675	353321
35424	858697	353296
35425	858712	353268
35426	858759	353253
35427	858774	353225
35428	858790	353197
35429	858806	353170
35430	858823	353142
35431	858868	353126
35432	858907	353108
35433	858937	353087
35434	858953	353059
35435	858970	353031
35436	859008	353013
35437	859039	352992
35438	859055	352964
35439	859071	352936
35440	859086	352908
35441	859103	352881
35442	859118	352853
35443	859134	352825
35444	859149	352797
35445	859178	352775
35446	859194	352748
35447	859210	352720
35448	859226	352692
35449	859242	352665
35450	859258	352637
35451	859274	352609
35452	859290	352582
35453	859305	352554
35454	859321	352526
35455	859336	352498
35456	859352	352470
35457	859369	352443
35458	859400	352422
35459	859446	352406
35460	859461	352379
35461	859506	352363
35462	859522	352335
35463	859537	352307
35464	859552	352279
35465	859567	352251
35466	859583	352223
35467	859599	352196
35468	859615	352168
35469	859631	352141
35470	859648	352113
35471	859702	352101
35472	859719	352074
35473	859746	352051
35474	859761	352023
35475	859792	352002
35476	859808	351974
35477	859853	351958
35478	859907	351946
35479	859923	351919
35480	859939	351891
35481	859955	351863
35482	859977	351838
35483	859994	351811
35484	860010	351783
35485	860026	351756
35486	860043	351728
35487	860058	351701
35488	860074	351673
35489	860090	351645
35490	860135	351630
35491	860181	351614
35492	860197	351587
35493	860244	351572
35494	860260	351544
35495	860306	351529
35496	860322	351501
35497	860338	351473
35498	860368	351452
35499	860384	351424
35500	860431	351409
35501	860461	351388
35502	860477	351360
35503	860494	351333
35504	860510	351305
35505	860526	351277
35506	860542	351250
35507	860558	351222
35508	860574	351195
35509	860590	351167
35510	860606	351139
35511	860622	351112
35512	860638	351084
35513	860654	351056
35514	860675	351031
35515	860690	351003
35516	860705	350975
35517	860720	350947
35518	860735	350919
35519	860763	350896
35520	860779	350869
35521	860794	350841
35522	860810	350813
35523	860825	350785
35524	860841	350758
35525	860858	350730
35526	860873	350703
35527	860889	350675
35528	860919	350653
35529	860934	350625
35530	860980	350609
35531	861012	350588
35532	861041	350566
35533	861057	350539
35534	861072	350511
35535	861087	350483
35536	861104	350456
35537	861120	350428
35538	861136	350400
35539	861152	350373
35540	861169	350345
35541	861198	350323
35542	861214	350296
35543	861230	350268
35544	861246	350241
35545	861262	350213
35546	861300	350194
35547	861347	350179
35548	861385	350161
35549	861417	350140
35550	861433	350112
35551	861449	350084
35552	861512	350076
35553	861559	350061
35554	861575	350033
35555	861606	350012
35556	861634	349989
35557	861652	349963
35558	861669	349935
35559	861685	349908
35560	861714	349885
35561	861732	349859
35562	861748	349831
35563	861764	349804
35564	861781	349776
35565	861823	349759
35566	861839	349732
35567	861886	349717
35568	861902	349689
35569	861932	349667
35570	861964	349646
35571	861980	349619
35572	862027	349604
35573	862043	349576
35574	862059	349549
35575	862075	349521
35576	862106	349499
35577	862122	349472
35578	862158	349453
35579	862174	349425
35580	862190	349397
35581	862235	349382
35582	862251	349354
35583	862266	349326
35584	862283	349299
35585	862300	349272
35586	862316	349244
35587	862332	349217
35588	862348	349189
35589	862364	349161
35590	862379	349134
35591	862397	349106
35592	862418	349081
35593	862482	349073
35594	862527	349057
35595	862543	349030
35596	862573	349008
35597	862607	348987
35598	862628	348962
35599	862644	348934
35600	862660	348907
35601	862676	348879
35602	862693	348852
35603	862714	348827
35604	862759	348811
35605	862775	348783
35606	862792	348756
35607	862808	348728
35608	862823	348701
35609	862839	348673
35610	862855	348645
35611	862871	348618
35612	862887	348590
35613	862904	348563
35614	862947	348547
35615	862990	348530
35616	863010	348504
35617	863040	348482
35618	863056	348455
35619	863103	348439
35620	863118	348412
35621	863151	348391
35622	863168	348364
35623	863199	348342
35624	863214	348314
35625	863231	348287
35626	863248	348260
35627	863263	348232
35628	863279	348204
35629	863324	348188
35630	863339	348161
35631	863355	348133
35632	863371	348106
35633	863387	348078
35634	863403	348050
35635	863418	348023
35636	863479	348013
35637	863494	347985
35638	863526	347964
35639	863541	347936
35640	863564	347911
35641	863580	347884
35642	863595	347856
35643	863610	347828
35644	863633	347803
35645	863650	347776
35646	863695	347760
35647	863754	347750
35648	863769	347722
35649	863785	347694
35650	863821	347675
35651	863838	347648
35652	863883	347632
35653	863901	347605
35654	863918	347578
35655	863967	347564
35656	863984	347536
35657	864001	347509
35658	864017	347482
35659	864032	347454
35660	864048	347427
35661	864074	347403
35662	864123	347388
35663	864139	347361
35664	864157	347334
35665	864200	347318
35666	864216	347290
35667	864232	347263
35668	864248	347235
35669	864294	347219
35670	864340	347204
35671	864372	347183
35672	864389	347156
35673	864435	347140
35674	864451	347113
35675	864476	347089
35676	864492	347061
35677	864509	347034
35678	864525	347007
35679	864556	346985
35680	864572	346958
35681	864588	346930
35682	864605	346903
35683	864621	346875
35684	864636	346848
35685	864681	346832
35686	864698	346804
35687	864714	346777
35688	864731	346750
35689	864759	346727
35690	864790	346706
35691	864806	346678
35692	864822	346651
35693	864837	346623
35694	864852	346595
35695	864868	346567
35696	864884	346540
35697	864916	346518
35698	864931	346491
35699	864963	346469
35700	865008	346454
35701	865024	346426
35702	865039	346398
35703	865070	346377
35704	865086	346349
35705	865126	346331
35706	865142	346304
35707	865159	346276
35708	865175	346249
35709	865191	346221
35710	865206	346194
35711	865244	346175
35712	865260	346147
35713	865276	346120
35714	865293	346093
35715	865309	346065
35716	865366	346054
35717	865382	346026
35718	865447	346019
35719	865464	345991
35720	865480	345964
35721	865516	345944
35722	865546	345923
35723	865586	345905
35724	865632	345889
35725	865648	345862
35726	865680	345840
35727	865745	345832
35728	865761	345805
35729	865789	345782
35730	865836	345767
35731	865899	345758
35732	865915	345731
35733	865960	345715
35734	865984	345690
35735	866000	345663
35736	866052	345650
35737	866068	345622
35738	866085	345595
35739	866126	345578
35740	866142	345550
35741	866177	345530
35742	866193	345503
35743	866223	345481
35744	866244	345455
35745	866259	345427
35746	866274	345399
35747	866290	345372
35748	866306	345344
35749	866321	345316
35750	866337	345289
35751	866358	345263
35752	866374	345236
35753	866390	345208
35754	866409	345182
35755	866428	345156
35756	866445	345129
35757	866462	345101
35758	866478	345074
35759	866502	345050
35760	866519	345022
35761	866536	344996
35762	866553	344968
35763	866571	344942
35764	866588	344914
35765	866618	344893
35766	866635	344866
35767	866683	344851
35768	866726	344834
35769	866742	344807
35770	866759	344779
35771	866793	344759
35772	866817	344735
35773	866848	344713
35774	866864	344686
35775	866895	344664
35776	866912	344637
35777	866929	344610
35778	866959	344588
35779	866994	344568
35780	867052	344557
35781	867082	344535
35782	867114	344514
35783	867146	344493
35784	867176	344471
35785	867193	344444
35786	867238	344428
35787	867285	344413
35788	867347	344404
35789	867391	344387
35790	867407	344360
35791	867423	344332
35792	867438	344304
35793	867454	344277
35794	867470	344249
35795	867505	344229
35796	867521	344202
35797	867536	344174
35798	867599	344165
35799	867615	344138
35800	867631	344110
35801	867649	344083
35802	867666	344056
35803	867683	344029
35804	867724	344012
35805	867754	343989
35806	867792	343971
35807	867831	343952
35808	867863	343931
35809	867880	343904
35810	867937	343893
35811	867991	343881
35812	868035	343864
35813	868066	343842
35814	868081	343814
35815	868098	343788
35816	868114	343760
35817	868132	343733
35818	868147	343706
35819	868192	343689
35820	868208	343662
35821	868240	343641
35822	868262	343616
35823	868278	343588
35824	868294	343561
35825	868310	343533
35826	868326	343506
35827	868342	343478
35828	868360	343451
35829	868377	343424
35830	868393	343397
35831	868409	343369
35832	868471	343360
35833	868488	343333
35834	868531	343316
35835	868608	343313
35836	868625	343286
35837	868671	343270
35838	868703	343249
35839	868733	343227
35840	868749	343199
35841	868764	343172
35842	868796	343150
35843	868811	343123
35844	868826	343095
35845	868842	343067
35846	868859	343040
35847	868874	343012
35848	868906	342991
35849	868936	342969
35850	868968	342947
35851	869014	342932
35852	869029	342904
35853	869045	342877
35854	869060	342849
35855	869091	342827
35856	869134	342810
35857	869172	342792
35858	869199	342768
35859	869215	342741
35860	869231	342713
35861	869248	342686
35862	869264	342659
35863	869280	342632
35864	869305	342608
35865	869339	342587
35866	869386	342572
35867	869402	342544
35868	869444	342527
35869	869479	342507
35870	869523	342491
35871	869569	342475
35872	869600	342453
35873	869616	342426
35874	869632	342398
35875	869647	342371
35876	869665	342344
35877	869681	342316
35878	869696	342288
35879	869724	342266
35880	869741	342238
35881	869758	342212
35882	869775	342184
35883	869835	342174
35884	869866	342153
35885	869913	342137
35886	869960	342122
35887	869976	342095
35888	869991	342067
35889	870010	342041
35890	870054	342024
35891	870071	341997
35892	870087	341969
35893	870108	341944
35894	870131	341919
35895	870150	341893
35896	870178	341870
35897	870194	341843
35898	870209	341815
35899	870227	341788
35900	870242	341760
35901	870273	341739
35902	870290	341711
35903	870321	341690
35904	870337	341662
35905	870383	341647
35906	870399	341619
35907	870431	341598
35908	870447	341571
35909	870463	341543
35910	870478	341515
35911	870496	341488
35912	870511	341461
35913	870526	341433
35914	870542	341405
35915	870587	341389
35916	870630	341372
35917	870651	341347
35918	870695	341330
35919	870724	341308
35920	870741	341281
35921	870756	341253
35922	870788	341232
35923	870804	341204
35924	870821	341177
35925	870837	341150
35926	870852	341122
35927	870890	341103
35928	870907	341076
35929	870944	341057
35930	870960	341029
35931	871007	341014
35932	871023	340986
35933	871053	340965
35934	871075	340939
35935	871091	340912
35936	871107	340885
35937	871137	340863
35938	871154	340835
35939	871170	340808
35940	871186	340780
35941	871202	340753
35942	871259	340742
35943	871275	340714
35944	871314	340696
35945	871338	340671
35946	871361	340647
35947	871377	340619
35948	871392	340591
35949	871408	340564
35950	871437	340542
35951	871470	340521
35952	871518	340506
35953	871548	340484
35954	871564	340456
35955	871594	340434
35956	871641	340419
35957	871672	340397
35958	871689	340370
35959	871706	340343
35960	871721	340315
35961	871772	340302
35962	871789	340274
35963	871806	340247
35964	871842	340228
35965	871859	340201
35966	871875	340173
35967	871920	340157
35968	871936	340130
35969	871968	340108
35970	872023	340096
35971	872039	340069
35972	872077	340050
35973	872093	340023
35974	872109	339995
35975	872149	339977
35976	872165	339949
35977	872188	339925
35978	872204	339897
35979	872219	339870
35980	872235	339842
35981	872251	339814
35982	872282	339793
35983	872345	339784
35984	872362	339756
35985	872378	339729
35986	872394	339702
35987	872410	339674
35988	872454	339658
35989	872470	339630
35990	872516	339615
35991	872550	339594
35992	872578	339571
35993	872595	339544
35994	872611	339517
35995	872627	339489
35996	872655	339467
35997	872671	339439
35998	872686	339411
35999	872745	339400
36000	872760	339373
36001	872817	339361
36002	872833	339334
36003	872849	339306
36004	872865	339279
36005	872889	339255
36006	872904	339227
36007	872920	339199
36008	872937	339172
36009	872984	339157
36010	872999	339129
36011	873016	339102
36012	873032	339075
36013	873056	339050
36014	873082	339026
36015	873109	339003
36016	873165	338991
36017	873181	338964
36018	873197	338937
36019	873220	338912
36020	873235	338884
36021	873283	338869
36022	873300	338842
36023	873316	338815
36024	873333	338788
36025	873362	338765
36026	873378	338738
36027	873394	338710
36028	873412	338683
36029	873431	338657
36030	873448	338630
36031	873471	338605
36032	873488	338578
36033	873548	338568
36034	873608	338558
36035	873624	338530
36036	873641	338503
36037	873657	338476
36038	873673	338448
36039	873720	338433
36040	873736	338406
36041	873782	338390
36042	873812	338368
36043	873844	338347
36044	873860	338319
36045	873906	338303
36046	873922	338276
36047	873938	338248
36048	873955	338221
36049	873971	338194
36050	873999	338171
36051	874015	338144
36052	874038	338119
36053	874055	338092
36054	874093	338073
36055	874109	338046
36056	874142	338024
36057	874189	338009
36058	874205	337982
36059	874222	337955
36060	874252	337933
36061	874268	337905
36062	874283	337877
36063	874329	337861
36064	874377	337847
36065	874397	337821
36066	874413	337793
36067	874429	337766
36068	874446	337739
36069	874475	337716
36070	874491	337689
36071	874507	337661
36072	874539	337640
36073	874555	337613
36074	874584	337591
36075	874613	337568
36076	874629	337541
36077	874646	337513
36078	874662	337486
36079	874678	337459
36080	874694	337431
36081	874714	337405
36082	874730	337378
36083	874748	337351
36084	874763	337324
36085	874779	337296
36086	874795	337268
36087	874810	337241
36088	874826	337214
36089	874843	337186
36090	874859	337159
36091	874874	337131
36092	874890	337104
36093	874906	337076
36094	874922	337049
36095	874939	337022
36096	874955	336994
36097	874971	336967
36098	875004	336946
36099	875020	336919
36100	875050	336897
36101	875098	336882
36102	875114	336854
36103	875131	336827
36104	875148	336800
36105	875164	336773
36106	875181	336746
36107	875198	336719
36108	875221	336694
36109	875270	336679
36110	875286	336652
36111	875342	336640
36112	875358	336612
36113	875385	336589
36114	875401	336562
36115	875416	336534
36116	875432	336507
36117	875464	336485
36118	875480	336458
36119	875497	336431
36120	875514	336404
36121	875535	336378
36122	875566	336357
36123	875598	336336
36124	875618	336310
36125	875634	336282
36126	875651	336255
36127	875668	336228
36128	875684	336201
36129	875716	336179
36130	875741	336156
36131	875756	336128
36132	875783	336105
36133	875811	336082
36134	875826	336054
36135	875844	336027
36136	875877	336007
36137	875904	335984
36138	875922	335957
36139	875988	335948
36140	876005	335921
36141	876021	335894
36142	876045	335870
36143	876062	335843
36144	876078	335816
36145	876094	335788
36146	876111	335761
36147	876171	335751
36148	876204	335730
36149	876221	335703
36150	876264	335686
36151	876281	335658
36152	876311	335636
36153	876327	335609
36154	876358	335587
36155	876405	335572
36156	876421	335544
36157	876436	335517
36158	876466	335495
36159	876483	335468
36160	876529	335452
36161	876545	335425
36162	876562	335398
36163	876578	335370
36164	876593	335342
36165	876621	335319
36166	876669	335304
36167	876685	335277
36168	876747	335267
36169	876762	335239
36170	876778	335212
36171	876802	335188
36172	876825	335163
36173	876841	335135
36174	876856	335108
36175	876872	335080
36176	876906	335060
36177	876968	335050
36178	876983	335022
36179	876999	334995
36180	877047	334980
36181	877062	334952
36182	877109	334937
36183	877125	334909
36184	877140	334881
36185	877171	334860
36186	877187	334832
36187	877203	334805
36188	877219	334777
36189	877235	334750
36190	877252	334723
36191	877269	334696
36192	877285	334669
36193	877301	334641
36194	877317	334614
36195	877332	334586
36196	877347	334559
36197	877365	334532
36198	877381	334504
36199	877397	334477
36200	877413	334450
36201	877428	334422
36202	877445	334395
36203	877477	334374
36204	877501	334349
36205	877517	334322
36206	877532	334294
36207	877548	334267
36208	877580	334246
36209	877596	334218
36210	877612	334191
36211	877627	334163
36212	877685	334152
36213	877702	334124
36214	877736	334104
36215	877783	334088
36216	877798	334061
36217	877813	334033
36218	877830	334006
36219	877846	333979
36220	877877	333957
36221	877893	333930
36222	877954	333919
36223	877969	333892
36224	878039	333885
36225	878060	333859
36226	878106	333843
36227	878138	333822
36228	878153	333794
36229	878217	333785
36230	878233	333758
36231	878281	333743
36232	878297	333715
36233	878313	333688
36234	878359	333672
36235	878391	333650
36236	878454	333641
36237	878470	333614
36238	878500	333592
36239	878518	333565
36240	878562	333548
36241	878608	333532
36242	878624	333505
36243	878656	333484
36244	878673	333457
36245	878689	333429
36246	878733	333412
36247	878779	333396
36248	878796	333370
36249	878813	333343
36250	878882	333335
36251	878898	333308
36252	878916	333281
36253	878933	333254
36254	878949	333227
36255	878985	333207
36256	879017	333186
36257	879033	333159
36258	879065	333137
36259	879085	333111
36260	879126	333094
36261	879142	333066
36262	879190	333051
36263	879206	333023
36264	879222	332996
36265	879239	332969
36266	879255	332942
36267	879296	332924
36268	879312	332896
36269	879329	332870
36270	879345	332842
36271	879363	332815
36272	879378	332788
36273	879394	332760
36274	879439	332744
36275	879455	332717
36276	879488	332696
36277	879504	332668
36278	879519	332641
36279	879535	332613
36280	879552	332586
36281	879568	332559
36282	879595	332536
36283	879611	332508
36284	879627	332481
36285	879675	332466
36286	879691	332438
36287	879706	332411
36288	879721	332383
36289	879740	332357
36290	879755	332329
36291	879796	332311
36292	879811	332283
36293	879828	332256
36294	879844	332229
36295	879859	332201
36296	879875	332174
36297	879892	332147
36298	879910	332120
36299	879931	332095
36300	879991	332084
36301	880007	332057
36302	880039	332035
36303	880070	332014
36304	880115	331997
36305	880162	331982
36306	880179	331955
36307	880202	331930
36308	880228	331906
36309	880245	331879
36310	880285	331861
36311	880302	331834
36312	880319	331807
36313	880335	331780
36314	880378	331763
36315	880394	331735
36316	880411	331708
36317	880429	331682
36318	880445	331655
36319	880463	331628
36320	880489	331604
36321	880535	331588
36322	880552	331561
36323	880600	331546
36324	880627	331523
36325	880643	331495
36326	880675	331474
36327	880720	331458
36328	880737	331431
36329	880753	331403
36330	880786	331382
36331	880802	331355
36332	880818	331328
36333	880832	331300
36334	880847	331272
36335	880876	331249
36336	880892	331222
36337	880919	331199
36338	880934	331171
36339	880951	331144
36340	880967	331117
36341	880987	331091
36342	881003	331064
36343	881018	331036
36344	881040	331011
36345	881055	330983
36346	881072	330956
36347	881088	330929
36348	881103	330901
36349	881119	330874
36350	881134	330846
36351	881150	330819
36352	881168	330792
36353	881184	330765
36354	881200	330737
36355	881216	330710
36356	881233	330683
36357	881249	330656
36358	881265	330629
36359	881300	330608
36360	881316	330581
36361	881332	330554
36362	881347	330526
36363	881363	330499
36364	881380	330472
36365	881396	330444
36366	881421	330420
36367	881437	330393
36368	881454	330366
36369	881469	330339
36370	881498	330316
36371	881513	330288
36372	881530	330261
36373	881545	330234
36374	881560	330206
36375	881616	330194
36376	881631	330166
36377	881662	330144
36378	881678	330117
36379	881704	330093
36380	881719	330066
36381	881736	330039
36382	881773	330019
36383	881789	329992
36384	881805	329965
36385	881840	329945
36386	881856	329917
36387	881871	329889
36388	881887	329862
36389	881903	329835
36390	881919	329807
36391	881934	329780
36392	881950	329753
36393	881996	329736
36394	882012	329709
36395	882031	329683
36396	882058	329660
36397	882090	329638
36398	882114	329614
36399	882156	329597
36400	882185	329574
36401	882202	329547
36402	882246	329530
36403	882292	329514
36404	882309	329487
36405	882325	329460
36406	882341	329433
36407	882358	329406
36408	882382	329381
36409	882456	329376
36410	882472	329348
36411	882494	329323
36412	882509	329296
36413	882525	329268
36414	882541	329241
36415	882557	329214
36416	882611	329201
36417	882634	329176
36418	882650	329149
36419	882724	329143
36420	882739	329115
36421	882760	329089
36422	882776	329062
36423	882792	329035
36424	882821	329013
36425	882851	328991
36426	882869	328964
36427	882923	328951
36428	882943	328925
36429	882960	328898
36430	882978	328871
36431	882995	328845
36432	883011	328817
36433	883028	328790
36434	883045	328763
36435	883069	328739
36436	883104	328719
36437	883121	328692
36438	883177	328680
36439	883194	328652
36440	883210	328625
36441	883229	328599
36442	883244	328572
36443	883281	328552
36444	883297	328525
36445	883324	328501
36446	883340	328474
36447	883356	328447
36448	883372	328420
36449	883388	328392
36450	883403	328365
36451	883467	328355
36452	883483	328328
36453	883498	328300
36454	883514	328273
36455	883531	328246
36456	883547	328219
36457	883563	328191
36458	883592	328169
36459	883607	328141
36460	883655	328126
36461	883671	328098
36462	883687	328071
36463	883747	328060
36464	883764	328033
36465	883795	328012
36466	883812	327985
36467	883886	327979
36468	883933	327963
36469	883948	327936
36470	883996	327920
36471	884011	327892
36472	884027	327865
36473	884098	327858
36474	884118	327832
36475	884137	327806
36476	884154	327779
36477	884170	327752
36478	884186	327725
36479	884203	327698
36480	884218	327670
36481	884245	327647
36482	884261	327619
36483	884278	327592
36484	884309	327571
36485	884324	327543
36486	884340	327516
36487	884356	327489
36488	884395	327470
36489	884411	327443
36490	884427	327415
36491	884489	327405
36492	884512	327380
36493	884545	327359
36494	884568	327335
36495	884585	327308
36496	884607	327283
36497	884656	327267
36498	884693	327248
36499	884720	327225
36500	884739	327199
36501	884778	327180
36502	884794	327153
36503	884811	327126
36504	884858	327110
36505	884874	327083
36506	884905	327061
36507	884921	327034
36508	884937	327006
36509	884983	326990
36510	885000	326963
36511	885016	326936
36512	885045	326914
36513	885080	326893
36514	885123	326876
36515	885154	326854
36516	885171	326827
36517	885187	326800
36518	885218	326778
36519	885241	326754
36520	885257	326726
36521	885273	326699
36522	885288	326671
36523	885304	326644
36524	885321	326617
36525	885338	326590
36526	885354	326563
36527	885383	326540
36528	885399	326513
36529	885415	326486
36530	885431	326458
36531	885446	326431
36532	885462	326404
36533	885477	326376
36534	885498	326350
36535	885529	326329
36536	885545	326302
36537	885566	326276
36538	885592	326253
36539	885608	326225
36540	885624	326198
36541	885640	326171
36542	885656	326143
36543	885672	326116
36544	885700	326093
36545	885715	326066
36546	885731	326038
36547	885746	326011
36548	885763	325984
36549	885780	325957
36550	885797	325930
36551	885812	325903
36552	885842	325880
36553	885858	325853
36554	885874	325826
36555	885936	325815
36556	885952	325788
36557	885982	325766
36558	885998	325739
36559	886029	325717
36560	886045	325690
36561	886071	325666
36562	886087	325639
36563	886143	325626
36564	886186	325609
36565	886219	325588
36566	886235	325561
36567	886253	325534
36568	886296	325517
36569	886313	325490
36570	886332	325464
36571	886350	325437
36572	886368	325411
36573	886386	325384
36574	886402	325357
36575	886419	325330
36576	886467	325315
36577	886497	325293
36578	886513	325265
36579	886557	325248
36580	886590	325227
36581	886605	325200
36582	886670	325190
36583	886702	325169
36584	886718	325142
36585	886734	325114
36586	886762	325092
36587	886780	325065
36588	886826	325049
36589	886841	325021
36590	886871	324999
36591	886917	324983
36592	886933	324956
36593	886949	324928
36594	886995	324912
36595	887027	324891
36596	887051	324866
36597	887068	324840
36598	887096	324817
36599	887112	324789
36600	887128	324762
36601	887143	324735
36602	887181	324715
36603	887198	324688
36604	887213	324661
36605	887229	324633
36606	887260	324612
36607	887305	324595
36608	887337	324574
36609	887352	324546
36610	887369	324519
36611	887385	324492
36612	887401	324465
36613	887424	324440
36614	887463	324421
36615	887479	324394
36616	887503	324369
36617	887518	324342
36618	887543	324318
36619	887559	324291
36620	887575	324264
36621	887591	324236
36622	887619	324214
36623	887691	324207
36624	887717	324183
36625	887734	324156
36626	887750	324129
36627	887767	324102
36628	887789	324077
36629	887823	324056
36630	887839	324029
36631	887855	324002
36632	887885	323980
36633	887915	323958
36634	887932	323931
36635	887949	323904
36636	887965	323876
36637	887980	323849
36638	887996	323822
36639	888013	323795
36640	888029	323768
36641	888045	323740
36642	888061	323713
36643	888078	323686
36644	888094	323659
36645	888109	323632
36646	888125	323604
36647	888140	323577
36648	888156	323549
36649	888172	323522
36650	888187	323494
36651	888203	323467
36652	888220	323441
36653	888237	323413
36654	888252	323386
36655	888284	323364
36656	888300	323337
36657	888317	323310
36658	888332	323283
36659	888348	323256
36660	888364	323228
36661	888380	323201
36662	888396	323174
36663	888418	323149
36664	888434	323122
36665	888450	323094
36666	888466	323067
36667	888510	323050
36668	888526	323023
36669	888542	322996
36670	888558	322969
36671	888604	322952
36672	888620	322925
36673	888636	322898
36674	888652	322871
36675	888668	322843
36676	888684	322816
36677	888715	322794
36678	888731	322767
36679	888762	322745
36680	888792	322723
36681	888809	322696
36682	888857	322681
36683	888873	322653
36684	888888	322626
36685	888904	322599
36686	888919	322571
36687	888934	322544
36688	888951	322517
36689	888997	322500
36690	889013	322473
36691	889029	322446
36692	889057	322423
36693	889073	322396
36694	889088	322368
36695	889104	322341
36696	889121	322314
36697	889136	322287
36698	889152	322260
36699	889169	322233
36700	889184	322205
36701	889216	322183
36702	889232	322156
36703	889249	322130
36704	889277	322107
36705	889292	322079
36706	889325	322058
36707	889341	322031
36708	889356	322003
36709	889372	321976
36710	889388	321949
36711	889405	321922
36712	889421	321895
36713	889438	321868
36714	889454	321841
36715	889470	321813
36716	889486	321786
36717	889502	321759
36718	889519	321732
36719	889535	321705
36720	889550	321678
36721	889566	321650
36722	889582	321623
36723	889597	321596
36724	889613	321568
36725	889656	321551
36726	889672	321524
36727	889704	321502
36728	889720	321475
36729	889735	321448
36730	889766	321426
36731	889797	321404
36732	889829	321383
36733	889845	321356
36734	889862	321329
36735	889877	321301
36736	889906	321279
36737	889922	321251
36738	889937	321224
36739	889952	321196
36740	889978	321173
36741	889994	321146
36742	890010	321118
36743	890026	321091
36744	890042	321064
36745	890064	321039
36746	890112	321023
36747	890128	320996
36748	890175	320980
36749	890191	320953
36750	890207	320926
36751	890222	320898
36752	890283	320887
36753	890299	320860
36754	890314	320833
36755	890332	320806
36756	890349	320779
36757	890364	320752
36758	890381	320725
36759	890420	320706
36760	890438	320679
36761	890490	320665
36762	890505	320638
36763	890542	320618
36764	890573	320596
36765	890619	320580
36766	890635	320553
36767	890650	320525
36768	890686	320505
36769	890701	320478
36770	890730	320455
36771	890760	320433
36772	890816	320420
36773	890831	320393
36774	890846	320365
36775	890863	320338
36776	890890	320315
36777	890907	320288
36778	890923	320261
36779	890939	320234
36780	890957	320208
36781	890973	320180
36782	890991	320154
36783	891007	320127
36784	891027	320101
36785	891043	320074
36786	891060	320047
36787	891076	320020
36788	891106	319998
36789	891133	319974
36790	891150	319947
36791	891168	319921
36792	891185	319894
36793	891202	319868
36794	891247	319851
36795	891262	319823
36796	891314	319809
36797	891330	319782
36798	891346	319754
36799	891383	319735
36800	891399	319708
36801	891414	319680
36802	891449	319660
36803	891465	319633
36804	891482	319606
36805	891511	319583
36806	891528	319556
36807	891545	319530
36808	891589	319513
36809	891605	319485
36810	891621	319458
36811	891651	319436
36812	891667	319409
36813	891684	319382
36814	891729	319365
36815	891761	319344
36816	891777	319317
36817	891841	319307
36818	891858	319280
36819	891873	319253
36820	891889	319225
36821	891916	319202
36822	891932	319175
36823	891961	319152
36824	891993	319131
36825	892033	319112
36826	892049	319085
36827	892072	319060
36828	892089	319034
36829	892106	319007
36830	892123	318980
36831	892139	318953
36832	892155	318926
36833	892171	318899
36834	892188	318872
36835	892219	318850
36836	892235	318823
36837	892275	318804
36838	892302	318781
36839	892336	318760
36840	892353	318733
36841	892369	318706
36842	892386	318680
36843	892402	318653
36844	892418	318625
36845	892434	318598
36846	892494	318587
36847	892525	318565
36848	892541	318538
36849	892581	318519
36850	892616	318499
36851	892632	318471
36852	892648	318444
36853	892674	318421
36854	892714	318402
36855	892746	318381
